Unnamed: 0,name,latitude,longitude,street_1,street_2,city,state,zip-code,phone,fax,url
121,Bear River Valley Hospital Administration,41.7259706,-112.1814638,905 N 1000 W,,Tremonton,UT,84337,435-207-4703,435-207-4715,https://intermountainhealthcare.org/locations/bear-river-valley-hospital/
122,Bear River Valley Hospital Cafeteria,41.7259706,-112.1814638,905 N 1000 W,,Tremonton,UT,84337,435-207-4500,435-207-4715,https://intermountainhealthcare.org/locations/bear-river-valley-hospital/
123,Bear River Valley Hospital Cardiac Rehabilitation,41.7259706,-112.1814638,905 N 1000 W,,Tremonton,UT,84337,435-207-4770,435-207-4715,https://intermountainhealthcare.org/locations/bear-river-valley-hospital/
124,Bear River Valley Hospital Emergency Services,41.7259706,-112.1814638,905 N 1000 W,,Tremonton,UT,84337,435-207-4570,435-207-4590,https://intermountainhealthcare.org/locations/bear-river-valley-hospital/
125,Bear River Valley Hospital Gift Shop,41.7259706,-112.1814638,905 N 1000 W,,Tremonton,UT,84337,435-207-4516,435-207-4715,https://intermountainhealthcare.org/locations/bear-river-valley-hospital/
126,Bear River Valley Hospital Imaging Services,41.7259706,-112.1814638,905 N 1000 W,,Tremonton,UT,84337,435-207-4550,435-207-4560,https://intermountainhealthcare.org/locations/bear-river-valley-hospital/
127,Bear River Valley Hospital Information Desk,41.7259706,-112.1814638,905 N 1000 W,,Tremonton,UT,84337,435-207-4519,435-207-4715,https://intermountainhealthcare.org/locations/bear-river-valley-hospital/
128,Bear River Valley Hospital Infusion Services,41.7259706,-112.1814638,905 N 1000 W,,Tremonton,UT,84337,435-207-4545,208-677-6385,https://intermountainhealthcare.org/locations/bear-river-valley-hospital/
129,Bear River Valley Hospital Medical Records,41.7259706,-112.1814638,905 N 1000 W,,Tremonton,UT,84337,385-533-0440,385-215-7047,https://intermountainhealthcare.org/patient-tools/patient-medical-records/
130,Bear River Valley Hospital Outpatient Lab,41.7259706,-112.1814638,905 N 1000 W,,Tremonton,UT,84337,435-207-4530,435-207-4540,https://intermountainhealthcare.org/locations/bear-river-valley-hospital/
131,Bear River Valley Hospital Outpatient Nutrition Services,41.7259706,-112.1814638,905 N 1000 W,,Tremonton,UT,84337,435-716-5669,435-442-0832,https://intermountainhealthcare.org/locations/bear-river-valley-hospital/
132,Bear River Valley Hospital Physical Therapy,41.7259706,-112.1814638,905 N 1000 W,,Tremonton,UT,84337,435-207-4770,435-207-4780,https://intermountainhealthcare.org/locations/bear-river-valley-hospital/
133,Bear River Valley Hospital Plastic Surgery,41.7259706,-112.1814638,905 N 1000 W,,Tremonton,UT,84337,435-207-4800,435-207-4715,https://intermountainhealthcare.org/locations/bear-river-valley-hospital/
134,Bear River Valley Hospital Sleep Services,41.7259706,-112.1814638,905 N 1000 W,,Tremonton,UT,84337,435-207-4500,435-207-4715,https://intermountainhealthcare.org/locations/bear-river-valley-hospital/
135,Bear River Valley Hospital Social Services,41.7259706,-112.1814638,905 N 1000 W,,Tremonton,UT,84337,435-716-4398,435-207-4685,https://intermountainhealthcare.org/locations/bear-river-valley-hospital/
136,Bear River Valley Hospital Surgical Services,41.7259706,-112.1814638,905 N 1000 W,,Tremonton,UT,84337,435-207-4603,435-207-4630,https://intermountainhealthcare.org/locations/bear-river-valley-hospital/
137,Bear River Valley Hospital Women & Newborn,41.7259706,-112.1814638,905 N 1000 W,,Tremonton,UT,84337,435-207-4680,435-207-4685,https://intermountainhealthcare.org/locations/bear-river-valley-hospital/
138,Billings Kidney Clinic,45.7862783,-108.5038518,315 N 25th St Ste 201,,Billings,MT,59101,801-507-3380,Na,https://intermountainhealthcare.org/locations/location-details/billings-clinic/billings-kidney-clinic/
139,Blair Education Center,40.681688,-111.48655,900 Round Valley Dr,,Park City,UT,84060,435-658-6753,Na,https://intermountainhealthcare.orghttps://intermountainhealthcare.org/locations/park-city-hospital/about/blair-education-center
140,Bountiful Allergy and Immunology,40.8931837,-111.8801894,390 N Main St,,Bountiful,UT,84010,801-397-6640,801-397-6659,https://intermountainhealthcare.org/locations/bountiful-clinic/
141,Bountiful Clinic,40.8931837,-111.8801894,390 N Main St,,Bountiful,UT,84010,801-397-6400,Na,https://intermountainhealthcare.org/locations/bountiful-clinic/
142,Bountiful Clinic Draw Station,40.8931837,-111.8801894,390 N Main St,,Bountiful,UT,84010,801-397-6375,801-397-6379,https://intermountainhealthcare.org/locations/bountiful-clinic/
143,Bountiful Clinic Eye Care,40.8931837,-111.8801894,390 N Main St,,Bountiful,UT,84010,801-397-6300,Na,https://intermountainhealthcare.org/locations/bountiful-clinic/
144,Bountiful Dermatology,40.8931837,-111.8801894,390 N Main St,,Bountiful,UT,84010,801-397-6700,801-299-9051,https://intermountainhealthcare.org/locations/bountiful-clinic/
145,"Bountiful Ear, Nose, and Throat",40.8931837,-111.8801894,390 N Main St,,Bountiful,UT,84010,801-397-6600,801-299-9051,https://intermountainhealthcare.org/locations/bountiful-clinic/
146,Bountiful Family Medicine,40.8931837,-111.8801894,390 N Main St,,Bountiful,UT,84010,801-397-6300,801-397-6400,https://intermountainhealthcare.org/locations/bountiful-clinic/
147,Bountiful Gastroenterology,40.8931837,-111.8801894,390 N Main St,,Bountiful,UT,84010,801-397-6600,801-292-8369,https://intermountainhealthcare.org/locations/bountiful-clinic/
148,Bountiful Imaging Services,40.8931837,-111.8801894,390 N Main St,,Bountiful,UT,84010,801-397-6385,801-292-8369,https://intermountainhealthcare.org/locations/bountiful-clinic/
149,Bountiful InstaCare,40.8931837,-111.8801894,390 N Main St,,Bountiful,UT,84010,801-397-6320,801-397-6349,https://intermountainhealthcare.org/locations/bountiful-clinic/
150,Bountiful Internal Medicine,40.8931837,-111.8801894,390 N Main St,,Bountiful,UT,84010,801-397-6500,Na,https://intermountainhealthcare.org/locations/bountiful-clinic/
151,Bountiful KidsCare,40.8931837,-111.8801894,390 N Main St,,Bountiful,UT,84010,801-397-6350,801-397-6349,https://intermountainhealthcare.org/locations/bountiful-clinic/
152,Bountiful Lab Services,40.8931837,-111.8801894,390 N Main St,,Bountiful,UT,84010,801-397-6375,801-397-6379,https://intermountainhealthcare.org/locations/bountiful-clinic/
153,Bountiful Midwifery,40.8931837,-111.8801894,390 N Main,,Bountiful,UT,84010,801-294-1066,801-299-5260,https://intermountainhealthcare.org/locations/bountiful-clinic/
154,Bountiful Pediatrics,40.8931837,-111.8801894,390 N Main St,,Bountiful,UT,84010,801-397-6550,Na,https://intermountainhealthcare.org/locations/bountiful-clinic/
155,Bountiful Physical Therapy,40.8931837,-111.8801894,280 N Main St,,Bountiful,UT,84010,801-397-6740,801-397-6749,https://intermountainhealthcare.org/locations/bountiful-clinic/
156,Bountiful Podiatry,40.8931837,-111.8801894,390 N Main St,,Bountiful,UT,84010,801-397-6720,Na,https://intermountainhealthcare.org/locations/bountiful-clinic/
157,Bountiful Sports Medicine,40.8931837,-111.8801894,280 N Main St,,Bountiful,UT,84010,801-397-6750,801-397-6759,https://intermountainhealthcare.org/locations/bountiful-clinic/
158,Bountiful Surgical Services,40.8931837,-111.8801894,390 N Main St,,Bountiful,UT,84010,801-397-6600,Na,https://intermountainhealthcare.org/locations/bountiful-clinic/
159,Bountiful Women's Health,40.8931837,-111.8801894,390 N Main St,,Bountiful,UT,84010,801-397-6650,801-294-1047,https://intermountainhealthcare.org/locations/bountiful-clinic/
160,Bryce Valley Clinic,37.5666969,-112.0559544,25 S Redrock Dr,,Cannonville,UT,84718,435-679-8545,435-679-8572,https://intermountainhealthcare.org/locations/garfield-memorial-hospital/
161,Budge Clinic,41.7570516,-111.8212022,1350 N 500 E,,Logan,UT,84341,435-752-0422,435-753-0401,https://intermountainhealthcare.org/locations/budge-clinic/
162,Budge Clinic Allergy and Immunology,41.7570516,-111.8212022,1350 N 500 E,,Logan,UT,84341,435-716-1820,435-716-1693,https://intermountainhealthcare.org/locations/location-details/logan-regional-hospital/budge-clinic/budge-clinic-allergy-and-immunology/
163,Budge Clinic Dermatology,41.7570516,-111.8212022,1350 N 500 E,,Logan,UT,84341,435-716-1770,435-716-1737,https://intermountainhealthcare.org/locations/location-details/logan-regional-hospital/budge-clinic/budge-clinic-dermatology/
164,Budge Clinic Dietetics,41.7570516,-111.8212022,1350 N 500 E,,Logan,UT,84341,435-716-1710,Na,https://intermountainhealthcare.org/locations/location-details/logan-regional-hospital/budge-clinic/budge-clinic-dietetics/
165,"Budge Clinic Ear, Nose, and Throat",41.7570516,-111.8212022,1350 N 500 E,,Logan,UT,84341,435-716-1420,435-716-1693,https://intermountainhealthcare.org/locations/location-details/logan-regional-hospital/budge-clinic/budge-clinic-ear-nose-and-throat/
166,Budge Clinic Family Medicine,41.7570516,-111.8212022,1350 N 500 E,,Logan,UT,84341,435-716-1150,435-716-1151,https://intermountainhealthcare.org/locations/location-details/logan-regional-hospital/budge-clinic/budge-clinic-family-medicine/
167,Budge Clinic Gastroenterology,41.7570516,-111.8212022,1350 N 500 E,,Logan,UT,84341,435-716-1260,435-716-1275,https://intermountainhealthcare.org/locations/location-details/logan-regional-hospital/budge-clinic/budge-clinic-gastroenterology/
168,Budge Clinic General Surgery,41.7570516,-111.8212022,1350 N 500 E,,Logan,UT,84341,435-716-1950,435-716-1440,https://intermountainhealthcare.org/locations/location-details/logan-regional-hospital/budge-clinic/budge-clinic-general-surgery/
169,Budge Clinic Hearing and Balance,41.7570516,-111.8212022,1350 N 500 E,,Logan,UT,84341,435-716-1420,435-716-1693,https://intermountainhealthcare.org/locations/location-details/logan-regional-hospital/budge-clinic/budge-clinic-hearing-and-balance/
170,Budge Clinic Imaging Center,41.7570516,-111.8212022,1350 N 500 E,,Logan,UT,84341,435-716-1480,Na,https://intermountainhealthcare.org/locations/location-details/logan-regional-hospital/budge-clinic/budge-clinic-imaging-center/
171,Budge Clinic Internal Medicine,41.7570516,-111.8212022,1350 N 500 E,,Logan,UT,84341,435-716-1980,435-792-1647,https://intermountainhealthcare.org/locations/location-details/logan-regional-hospital/budge-clinic/budge-clinic-internal-medicine/
172,Budge Clinic OB/GYN,41.7556724,-111.8221181,1400 N 500 E,,Logan,UT,84341,435-716-1920,435-716-1677,https://intermountainhealthcare.org/locations/budge-obgyn/
173,Budge Clinic Pediatrics,41.7570516,-111.8212022,1350 N 500 E,,Logan,UT,84341,435-716-1940,435-716-1692,https://intermountainhealthcare.org/locations/location-details/logan-regional-hospital/budge-clinic/budge-clinic-pediatrics/
174,Budge Clinic Podiatry,41.7570516,-111.8212022,1350 N 500 E,,Logan,UT,84341,435-716-2800,435-716-2807,https://intermountainhealthcare.org/locations/location-details/logan-regional-hospital/budge-clinic/budge-clinic-podiatry/
175,Budge Clinic Rheumatology,41.7570516,-111.8212022,1350 N 500 E,,Logan,UT,84341,435-716-1518,435-716-1517,https://intermountainhealthcare.org/locations/location-details/logan-regional-hospital/budge-clinic/budge-clinic-rheumatology/
176,Budge Clinic Urology,41.7570516,-111.8212022,1350 N 500 E,,Logan,UT,84341,435-716-1450,435-716-1727,https://intermountainhealthcare.org/locations/budge-clinic/medical-services/urology/
177,Cache Valley Heart Clinic,41.7570516,-111.8212022,1350 N 500 E,,Logan,UT,84341,435-716-2200,435-716-2220,https://intermountainhealthcare.org/locations/location-details/logan-regional-hospital/budge-clinic/cache-valley-heart-clinic/
178,Canyon Surgical Associates,40.658222,-111.8915822,5171 S Cottonwood St Ste Ste 650,,Murray,UT,84107,801-507-9600,801-507-9601,https://intermountainhealthcare.org/locations/location-details/intermountain-medical-center/bldg-1-south-office-building/canyon-surgical-associates/
179,Canyon View Clinic,37.8489609,-112.827363,15 E 400 N,,Parowan,UT,84761,435-477-3317,435-477-9805,https://intermountainhealthcare.org/locations/canyon-view-clinic/
180,Cardiovascular & Thoracic Surgery,37.0976086999999,-113.5537976,1380 E Medical Center Dr Ste 2600,,St George,UT,84790,435-251-2700,435-251-2535,https://intermountainhealthcare.org/locations/cardiovascular-thoracic-surgery/
181,Cassia Family Practice,42.5348921,-113.7817888,1501 Hiland Ave Ste A,,Burley,ID,83318,208-677-6091,208-677-6324,https://intermountainhealthcare.org/locations/cassia-family-practice-clinic/
182,Cassia Family Practice and WorkMed,42.5348921,-113.7817888,1501 Hiland Ave Ste G,,Burley,ID,83318,208-677-6070,208-677-6022,https://intermountainhealthcare.org/locations/cassia-family-practice-and-workmed-clinic/
183,Cassia Internal Medicine Clinic,42.5348921,-113.7817888,1501 Hiland Ave Ste F,,Burley,ID,83318,208-677-6212,208-677-6214,https://intermountainhealthcare.org/locations/cassia-internal-medicine-clinic/
184,Cassia Orthopedic Clinic,42.5348921,-113.7817888,1501 Hiland Ave Ste C,,Burley,ID,83318,208-677-6080,208-677-6090,https://intermountainhealthcare.org/locations/cassia-orthopedic-clinic/
185,Cassia Regional Hopsital Volunteer Services,42.5348921,-113.7817888,1501 Hiland Ave,,Burley,ID,83318,208-677-6526,208-677-6355,https://intermountainhealthcare.org/locations/location-details/cassia-regional-hospital/cassia-regional-hospital/cassia-regional-hopsital-volunteer-services/
186,Cassia Regional Hospital,42.5348921,-113.7817888,1501 Hiland Ave,,Burley,ID,83318,208-678-4444,208-677-6355,https://intermountainhealthcare.org/locations/cassia-regional-hospital/
187,Cassia Regional Hospital Administration,42.5348921,-113.7817888,1501 Hiland Ave,,Burley,ID,83318,208-677-6444,208-677-6355,https://intermountainhealthcare.org/locations/cassia-regional-hospital/
188,Cassia Regional Hospital Adult Intensive Care Unit,42.5348921,-113.7817888,1501 Hiland Ave,,Burley,ID,83318,208-677-6503,208-677-6355,https://intermountainhealthcare.org/locations/cassia-regional-hospital/
189,Cassia Regional Hospital Anti-Coagulation Service,42.5348921,-113.7817888,1501 Hiland Ave Ste H,,Burley,ID,83318,208-677-6270,208-878-8430,https://intermountainhealthcare.org/locations/cassia-regional-hospital/
190,Cassia Regional Hospital Diabetes Management Clinic,42.5348921,-113.7817888,1501 Hiland Ave Ste H,,Burley,ID,83318,208-677-6035,208-878-8430,https://intermountainhealthcare.org/locations/cassia-regional-hospital/
191,Cassia Regional Hospital EEG,42.5348921,-113.7817888,1501 Hiland Ave A,,Burley,ID,83318,208-677-6535,208-677-6355,https://intermountainhealthcare.org/locations/location-details/cassia-regional-hospital/cassia-regional-hospital/cassia-regional-hospital-eeg/
192,Cassia Regional Hospital Emergency Department,42.5348921,-113.7817888,1501 Hiland Ave,,Burley,ID,83318,208-677-6560,208-677-6528,https://intermountainhealthcare.org/locations/cassia-regional-hospital/
193,Cassia Regional Hospital Family Practice with Obstetrics,42.5348921,-113.7817888,1501 Hiland Ave Ste N,,Burley,ID,83318,208-678-2283,208-677-6059,https://intermountainhealthcare.org/locations/cassia-family-practice-and-ob/
194,Cassia Regional Hospital Food Services,42.5348921,-113.7817888,1501 Hiland Ave,,Burley,ID,83318,208-677-6474,208-677-6305,https://intermountainhealthcare.org/locations/cassia-regional-hospital/
195,Cassia Regional Hospital Gift Shop,42.5348921,-113.7817888,1501 Hiland Ave,,Burley,ID,83318,208-677-6527,208-677-6355,https://intermountainhealthcare.org/locations/cassia-regional-hospital/hospital-information/gift-shop/
196,Cassia Regional Hospital Human Resources,42.5348921,-113.7817888,1501 Hiland Ave,,Burley,ID,83318,208-677-6420,208-677-6355,https://intermountainhealthcare.org/locations/cassia-regional-hospital/
